"run","tick","OriginOfConsumedResouces"
1,98.0,"Pakistan:Northern America|1097.0;South America|0.0;Central Asia|7331.16;Eastern Europe|109276.28;Northern Europe|4493.84;Western Europe|45981.08;Oceania|3653.16;Russian Federation|0.0;India|8384.86;Pakistan|1183029.5;United States of America|9111.88;China|3139.42;"
1,98.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2423481.04;China|0.0;"
1,98.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|3728823.04;Northern Europe|175.52;Western Europe|1533.4;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,98.0,"Southern Asia:Northern America|177776.88;South America|0.0;Central Asia|11614.08;Eastern Europe|157450.64;Northern Europe|681.44;Western Europe|27630.92;Oceania|15405.28;Russian Federation|0.0;India|0.0;Pakistan|4748.56;United States of America|0.0;China|0.0;"
1,98.0,"India:Northern America|199.0;South America|0.0;Central Asia|625.48;Eastern Europe|1108.92;Northern Europe|0.0;Western Europe|874.16;Oceania|187.08;Russian Federation|0.0;India|4800950.24;Pakistan|0.0;United States of America|1867.16;China|0.0;"
1,99.0,"Northern Africa:Northern America|17856.16;South America|0.0;Central Asia|0.0;Eastern Europe|353390.07;Northern Europe|13471.6;Western Europe|631208.04;Oceania|1323.48;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|40039.64;China|0.0;"
1,99.0,"Russian Federation:Northern America|229297.12;South America|0.0;Central Asia|90162.62;Eastern Europe|534400.9;Northern Europe|93262.08;Western Europe|449438.32;Oceania|8897.96;Russian Federation|3399039.5;India|37142.53;Pakistan|870.25;United States of America|302211.76;China|3822.05;"
1,99.0,"Northern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|1484004.6;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|198.36;Western Europe|2407153.28;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Middle Africa:Northern America|23076.48;South America|0.0;Central Asia|0.0;Eastern Europe|16917.49;Northern Europe|0.0;Western Europe|163.6;Oceania|17137.68;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|603.64;China|0.0;"
1,99.0,"Western Africa:Northern America|70089.6;South America|0.0;Central Asia|0.0;Eastern Europe|47508.31;Northern Europe|0.0;Western Europe|11763.4;Oceania|215.56;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|33132.32;China|0.0;"
1,99.0,"Caribbean:Northern America|9338.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|442.04;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|138919.68;China|0.0;"
1,99.0,"Eastern Asia:Northern America|315878.36;South America|0.0;Central Asia|31727.06;Eastern Europe|125394.99;Northern Europe|0.0;Western Europe|55695.24;Oceania|32951.52;Russian Federation|600.0;India|0.0;Pakistan|0.0;United States of America|208815.56;China|4497.6;"
1,99.0,"Southern Europe:Northern America|128924.08;South America|0.0;Central Asia|0.0;Eastern Europe|105231.39;Northern Europe|0.0;Western Europe|51975.84;Oceania|246.04;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"South-Eastern Asia:Northern America|3853.16;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|439902.32;Russian Federation|0.0;India|34689.19;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Southern Africa:Northern America|3737.6;South America|0.0;Central Asia|4753.12;Eastern Europe|3754.63;Northern Europe|0.0;Western Europe|0.0;Oceania|38834.72;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Eastern Africa:Northern America|30212.92;South America|0.0;Central Asia|20787.38;Eastern Europe|57553.71;Northern Europe|0.0;Western Europe|272.52;Oceania|35001.76;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Central America:Northern America|6495.76;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|374.16;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|159992.24;China|0.0;"
1,99.0,"South America:Northern America|7332.8;South America|1350771.18;Central Asia|664.02;Eastern Europe|13287.74;Northern Europe|3908.12;Western Europe|31966.16;Oceania|2869.08;Russian Federation|0.0;India|970.73;Pakistan|0.0;United States of America|170476.56;China|326.25;"
1,99.0,"Central Asia:Northern America|261.6;South America|0.0;Central Asia|1333226.04;Eastern Europe|1063.3;Northern Europe|243.04;Western Europe|625.48;Oceania|182.8;Russian Federation|0.0;India|586.91;Pakistan|0.0;United States of America|970.16;China|0.0;"
1,99.0,"Northern America:Northern America|612303.92;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Western Asia:Northern America|46118.84;South America|0.0;Central Asia|0.0;Eastern Europe|139835.78;Northern Europe|0.0;Western Europe|14051.04;Oceania|298.36;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"China:Northern America|50996.76;South America|0.0;Central Asia|97342.92;Eastern Europe|498738.39;Northern Europe|61378.08;Western Europe|308778.68;Oceania|5211.04;Russian Federation|223.0;India|56021.02;Pakistan|1593.36;United States of America|140393.76;China|7740534.75;"
1,99.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|335879.12;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Pakistan:Northern America|3007.84;South America|0.0;Central Asia|9227.06;Eastern Europe|115326.46;Northern Europe|6258.36;Western Europe|50743.44;Oceania|4760.72;Russian Federation|0.0;India|13189.99;Pakistan|1194743.03;United States of America|12723.64;China|915.45;"
1,99.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2422660.56;China|0.0;"
1,99.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|3680015.79;Northern Europe|175.52;Western Europe|1532.4;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,99.0,"Southern Asia:Northern America|163090.44;South America|0.0;Central Asia|40282.94;Eastern Europe|155153.14;Northern Europe|680.44;Western Europe|27574.96;Oceania|3921.04;Russian Federation|0.0;India|0.0;Pakistan|1381.21;United States of America|0.0;China|0.0;"
1,99.0,"India:Northern America|0.0;South America|0.0;Central Asia|736.46;Eastern Europe|1095.61;Northern Europe|0.0;Western Europe|223.84;Oceania|0.0;Russian Federation|0.0;India|4786446.46;Pakistan|0.0;United States of America|476.16;China|0.0;"
1,100.0,"Northern Africa:Northern America|17910.48;South America|0.0;Central Asia|0.0;Eastern Europe|344786.0;Northern Europe|13172.0;Western Europe|678208.96;Oceania|337.76;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|10239.28;China|0.0;"
1,100.0,"Russian Federation:Northern America|230004.68;South America|0.0;Central Asia|90418.9;Eastern Europe|541077.28;Northern Europe|91716.66;Western Europe|450337.96;Oceania|9518.8;Russian Federation|3396634.41;India|38916.33;Pakistan|243.38;United States of America|303741.8;China|1104.95;"
1,100.0,"Northern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|1446469.68;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|193.46;Western Europe|2406914.88;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Middle Africa:Northern America|23132.44;South America|0.0;Central Asia|0.0;Eastern Europe|12836.2;Northern Europe|4296.32;Western Europe|163.6;Oceania|17178.72;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|604.64;China|0.0;"
1,100.0,"Western Africa:Northern America|70270.4;South America|0.0;Central Asia|0.0;Eastern Europe|36205.04;Northern Europe|11968.06;Western Europe|11793.88;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|33217.76;China|0.0;"
1,100.0,"Caribbean:Northern America|9337.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|442.04;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|138897.48;China|0.0;"
1,100.0,"Eastern Asia:Northern America|334948.36;South America|0.0;Central Asia|31752.54;Eastern Europe|73008.36;Northern Europe|28829.22;Western Europe|55737.92;Oceania|42558.4;Russian Federation|170.79;India|0.0;Pakistan|0.0;United States of America|208981.8;China|1307.25;"
1,100.0,"Southern Europe:Northern America|129353.2;South America|0.0;Central Asia|0.0;Eastern Europe|85609.8;Northern Europe|21051.36;Western Europe|52149.36;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"South-Eastern Asia:Northern America|3853.16;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|439883.76;Russian Federation|0.0;India|34511.37;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Southern Africa:Northern America|3743.88;South America|0.0;Central Asia|1267.34;Eastern Europe|3536.96;Northern Europe|3752.72;Western Europe|0.0;Oceania|38904.24;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Eastern Africa:Northern America|30352.96;South America|0.0;Central Asia|10213.8;Eastern Europe|58559.68;Northern Europe|10621.14;Western Europe|273.52;Oceania|35165.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Central America:Northern America|6494.76;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|374.16;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|159969.4;China|0.0;"
1,100.0,"South America:Northern America|7648.36;South America|1350945.28;Central Asia|175.52;Eastern Europe|3529.32;Northern Europe|4031.6;Western Europe|32347.6;Oceania|730.12;Russian Federation|0.0;India|254.48;Pakistan|0.0;United States of America|170277.56;China|0.0;"
1,100.0,"Central Asia:Northern America|452.32;South America|0.0;Central Asia|1343724.6;Eastern Europe|286.08;Northern Europe|751.22;Western Europe|1916.48;Oceania|0.0;Russian Federation|0.0;India|156.23;Pakistan|0.0;United States of America|352.32;China|0.0;"
1,100.0,"Northern America:Northern America|612250.96;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Western Asia:Northern America|46411.2;South America|0.0;Central Asia|0.0;Eastern Europe|127596.32;Northern Europe|14843.28;Western Europe|14141.12;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"China:Northern America|53652.28;South America|0.0;Central Asia|99063.12;Eastern Europe|511576.28;Northern Europe|61859.8;Western Europe|314537.04;Oceania|6568.92;Russian Federation|965.97;India|60291.65;Pakistan|2148.42;United States of America|145216.08;China|7748661.35;"
1,100.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|335987.4;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Pakistan:Northern America|3738.6;South America|0.0;Central Asia|9647.7;Eastern Europe|117430.56;Northern Europe|6948.76;Western Europe|52674.84;Oceania|5209.04;Russian Federation|0.0;India|14837.57;Pakistan|1195046.66;United States of America|13798.08;China|264.05;"
1,100.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2422450.28;China|0.0;"
1,100.0,"Eastern Europe:Northern America|255.32;South America|0.0;Central Asia|0.0;Eastern Europe|3758891.56;Northern Europe|812.86;Western Europe|3155.52;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,100.0,"Southern Asia:Northern America|163750.04;South America|0.0;Central Asia|40444.3;Eastern Europe|132244.48;Northern Europe|29411.22;Western Europe|27685.88;Oceania|1002.28;Russian Federation|0.0;India|0.0;Pakistan|386.84;United States of America|0.0;China|0.0;"
1,100.0,"India:Northern America|0.0;South America|0.0;Central Asia|198.0;Eastern Europe|294.72;Northern Europe|0.0;Western Europe|224.84;Oceania|0.0;Russian Federation|0.0;India|4783681.09;Pakistan|0.0;United States of America|120.2;China|0.0;"
1,101.0,"Northern Africa:Northern America|17873.08;South America|0.0;Central Asia|0.0;Eastern Europe|338852.62;Northern Europe|13483.52;Western Europe|676756.36;Oceania|337.76;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|10218.44;China|0.0;"
1,101.0,"Russian Federation:Northern America|229977.2;South America|0.0;Central Asia|91633.68;Eastern Europe|533218.48;Northern Europe|25609.16;Western Europe|449943.6;Oceania|9843.28;Russian Federation|3398334.6;India|38948.68;Pakistan|408.06;United States of America|303891.48;China|319.64;"
1,101.0,"Northern Europe:Northern America|1205.92;South America|0.0;Central Asia|206.64;Eastern Europe|3535.74;Northern Europe|1501884.6;Western Europe|2996.92;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2031.4;China|0.0;"
1,101.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|2407001.96;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Middle Africa:Northern America|22422.52;South America|0.0;Central Asia|0.0;Eastern Europe|16878.96;Northern Europe|1204.28;Western Europe|163.6;Oceania|17153.24;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|153.32;China|0.0;"
1,101.0,"Western Africa:Northern America|70213.44;South America|0.0;Central Asia|0.0;Eastern Europe|47599.54;Northern Europe|3358.16;Western Europe|11784.6;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|29947.04;China|0.0;"
1,101.0,"Caribbean:Northern America|9337.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|442.04;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|138892.2;China|0.0;"
1,101.0,"Eastern Asia:Northern America|334660.64;South America|0.0;Central Asia|8576.12;Eastern Europe|114681.32;Northern Europe|8089.4;Western Europe|55690.24;Oceania|56819.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|197207.48;China|380.0;"
1,101.0,"Southern Europe:Northern America|123448.16;South America|0.0;Central Asia|0.0;Eastern Europe|105288.9;Northern Europe|5903.4;Western Europe|52083.48;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"South-Eastern Asia:Northern America|3854.16;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|439999.32;Russian Federation|0.0;India|34432.08;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Southern Africa:Northern America|3670.72;South America|0.0;Central Asia|342.4;Eastern Europe|7240.42;Northern Europe|1053.96;Western Europe|0.0;Oceania|38905.24;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Eastern Africa:Northern America|30285.44;South America|0.0;Central Asia|7486.12;Eastern Europe|68138.96;Northern Europe|2974.72;Western Europe|273.52;Oceania|35085.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Central America:Northern America|6494.76;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|374.16;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|159962.76;China|0.0;"
1,101.0,"South America:Northern America|8007.6;South America|1349452.72;Central Asia|0.0;Eastern Europe|3898.1;Northern Europe|1128.76;Western Europe|32918.76;Oceania|188.08;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|171083.48;China|0.0;"
1,101.0,"Central Asia:Northern America|640.04;South America|0.0;Central Asia|1364497.32;Eastern Europe|2428.6;Northern Europe|210.28;Western Europe|3199.2;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Northern America:Northern America|612236.04;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Western Asia:Northern America|42271.32;South America|0.0;Central Asia|0.0;Eastern Europe|140003.5;Northern Europe|4153.8;Western Europe|14091.44;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"China:Northern America|56124.0;South America|0.0;Central Asia|101984.88;Eastern Europe|510619.98;Northern Europe|64025.32;Western Europe|319217.96;Oceania|7906.96;Russian Federation|2414.19;India|63765.68;Pakistan|3056.45;United States of America|149542.04;China|7749321.88;"
1,101.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|336014.88;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Pakistan:Northern America|947.32;South America|0.0;Central Asia|2582.36;Eastern Europe|115748.66;Northern Europe|1932.04;Western Europe|52767.2;Oceania|5157.08;Russian Federation|0.0;India|3928.48;Pakistan|1194935.1;United States of America|3481.64;China|0.0;"
1,101.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2422398.32;China|0.0;"
1,101.0,"Eastern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|3677152.68;Northern Europe|226.84;Western Europe|3133.32;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,101.0,"Southern Asia:Northern America|163535.48;South America|0.0;Central Asia|34597.48;Eastern Europe|158964.18;Northern Europe|8249.0;Western Europe|27650.12;Oceania|254.96;Russian Federation|0.0;India|0.0;Pakistan|100.26;United States of America|0.0;China|0.0;"
1,101.0,"India:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|2012.12;Northern Europe|0.0;Western Europe|866.88;Oceania|238.4;Russian Federation|0.0;India|4792280.64;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Northern Africa:Northern America|40003.88;South America|0.0;Central Asia|11899.87;Eastern Europe|265968.32;Northern Europe|26596.52;Western Europe|710698.88;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|10247.92;China|0.0;"
1,102.0,"Russian Federation:Northern America|233052.92;South America|0.0;Central Asia|91015.74;Eastern Europe|546381.04;Northern Europe|27153.76;Western Europe|455423.16;Oceania|10652.84;Russian Federation|3397445.43;India|40353.18;Pakistan|113.79;United States of America|308687.96;China|0.0;"
1,102.0,"Northern Europe:Northern America|303.64;South America|0.0;Central Asia|0.0;Eastern Europe|942.68;Northern Europe|1488415.0;Western Europe|756.6;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|509.92;China|0.0;"
1,102.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|2407023.16;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Middle Africa:Northern America|22454.64;South America|0.0;Central Asia|0.0;Eastern Europe|12828.92;Northern Europe|5538.52;Western Europe|163.6;Oceania|17176.72;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|153.32;China|0.0;"
1,102.0,"Western Africa:Northern America|70333.0;South America|0.0;Central Asia|0.0;Eastern Europe|36226.88;Northern Europe|15547.68;Western Europe|11803.8;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|29997.36;China|0.0;"
1,102.0,"Caribbean:Northern America|9337.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|442.04;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|138889.2;China|0.0;"
1,102.0,"Eastern Asia:Northern America|353561.12;South America|0.0;Central Asia|20118.71;Eastern Europe|58896.72;Northern Europe|25449.56;Western Europe|55706.16;Oceania|66410.32;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|197260.44;China|111.44;"
1,102.0,"Southern Europe:Northern America|123748.16;South America|0.0;Central Asia|0.0;Eastern Europe|85681.32;Northern Europe|27400.8;Western Europe|52209.96;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"South-Eastern Asia:Northern America|3855.16;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|440090.4;Russian Federation|0.0;India|34261.3;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Southern Africa:Northern America|3670.72;South America|0.0;Central Asia|4041.85;Eastern Europe|3536.96;Northern Europe|1053.96;Western Europe|0.0;Oceania|38902.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Eastern Africa:Northern America|30361.24;South America|0.0;Central Asia|17806.77;Eastern Europe|58549.4;Northern Europe|2982.0;Western Europe|273.52;Oceania|35174.28;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Central America:Northern America|6494.76;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|374.16;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|159963.12;China|0.0;"
1,102.0,"South America:Northern America|8380.12;South America|1349387.86;Central Asia|0.0;Eastern Europe|1052.96;Northern Europe|1389.36;Western Europe|33539.24;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|172150.64;China|0.0;"
1,102.0,"Central Asia:Northern America|161.6;South America|0.0;Central Asia|1317336.52;Eastern Europe|649.32;Northern Europe|0.0;Western Europe|806.92;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Northern America:Northern America|612232.4;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Western Asia:Northern America|42506.08;South America|0.0;Central Asia|14799.9;Eastern Europe|127803.6;Northern Europe|4177.0;Western Europe|14169.24;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"China:Northern America|58305.36;South America|0.0;Central Asia|100919.13;Eastern Europe|521349.04;Northern Europe|65638.16;Western Europe|322988.32;Oceania|9134.72;Russian Federation|2654.06;India|66219.84;Pakistan|3311.11;United States of America|153207.12;China|7760537.4;"
1,102.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|336022.16;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"Pakistan:Northern America|2093.64;South America|0.0;Central Asia|3953.19;Eastern Europe|120408.56;Northern Europe|3131.32;Western Europe|56167.04;Oceania|5881.56;Russian Federation|0.0;India|5388.6;Pakistan|1194315.99;United States of America|5455.08;China|0.0;"
1,102.0,"United States of America:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2422383.4;China|0.0;"
1,102.0,"Eastern Europe:Northern America|445.04;South America|0.0;Central Asia|678.75;Eastern Europe|3764753.56;Northern Europe|1016.2;Western Europe|5093.84;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|413.56;China|0.0;"
1,102.0,"Southern Asia:Northern America|163803.0;South America|0.0;Central Asia|45489.22;Eastern Europe|132323.92;Northern Europe|25549.2;Western Europe|27695.16;Oceania|254.96;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,102.0,"India:Northern America|239.4;South America|0.0;Central Asia|759.88;Eastern Europe|544.68;Northern Europe|418.2;Western Europe|1828.4;Oceania|527.48;Russian Federation|0.0;India|4781762.36;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,103.0,"Northern Africa:Northern America|39896.24;South America|0.0;Central Asia|12206.44;Eastern Europe|264591.17;Northern Europe|26526.0;Western Europe|708801.96;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|10220.08;China|0.0;"
1,103.0,"Russian Federation:Northern America|235195.52;South America|0.0;Central Asia|93881.92;Eastern Europe|550387.47;Northern Europe|28592.8;Western Europe|459083.24;Oceania|11420.36;Russian Federation|3399706.72;India|40975.18;Pakistan|0.0;United States of America|312251.04;China|0.0;"
1,103.0,"Northern Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|238.8;Northern Europe|1484941.64;Western Europe|195.36;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|130.48;China|0.0;"
1,103.0,"Western Europe:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|2407027.8;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,103.0,"Middle Africa:Northern America|18190.92;South America|0.0;Central Asia|0.0;Eastern Europe|17064.15;Northern Europe|5522.96;Western Europe|163.6;Oceania|17129.4;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,103.0,"Western Africa:Northern America|70132.0;South America|0.0;Central Asia|0.0;Eastern Europe|48130.72;Northern Europe|15503.64;Western Europe|11769.68;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|17783.0;China|0.0;"
